eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
131.9,2.66,244,0.008259288,0.06315104,0.4210771,-0.004555497,0.1508556,0.904837928712368,739,1513472,6148.811000039801,1513472
126.74,2.06,264,0.009642494,0.07454427,0.42377606,-0.0074260365,0.07905055,0.8970760777592659,740,1515520,6156.554700384848,1515520
134.84,2.54,257,0.008243481,0.05029297,0.32909033,0.0005178056,0.15260053,0.9536997675895691,741,1517568,6164.519889547024,1517568
133.36,2.5,245,0.008098383,0.05810547,0.41896224,-0.0039644428,0.111494124,0.7076545357704163,742,1519616,6172.848901819903,1519616
134.39,2.95,238,0.0060072946,0.057942707,0.39031973,0.00014335041,0.12122416,0.9547373726963997,743,1521664,6181.440148048103,1521664
130.56,3.24,234,0.0028387206,0.034016926,0.5120683,-0.0035636341,0.19819073,0.9097164198756218,744,1523712,6190.190832084045,1523712
126.83,3.44,234,0.0046396223,0.040201824,0.39385483,-0.0027580194,0.09309449,0.9445336908102036,745,1525760,6198.926616800949,1525760
128.94,3.32,237,0.003604782,0.039713543,0.41224027,-0.004762884,0.068828516,0.7511601597070694,746,1527808,6207.5690233698115,1527808
121.71,3.16,226,0.004074315,0.04280599,0.42193022,-0.0040898016,0.10849891,0.9355190694332123,747,1529856,6216.59436033573,1529856
129.86,3.6,241,0.0030797913,0.030598959,0.45627823,-0.00512619,0.2813474,0.8758609741926193,748,1531904,6225.059569719713,1531904
135.75,3.55,234,0.007851561,0.065592445,0.4154947,-0.0007788732,0.3082763,0.8128601461648941,749,1533952,6233.796468121931,1533952
131.45,3.14,244,0.0023206805,0.025065104,0.37914857,-0.0034340948,0.088820554,0.8282817453145981,750,1536000,6242.173151154071,1536000
131.36,2.94,255,0.0030524882,0.029785156,0.39428297,-0.003996897,0.11857041,0.936293751001358,751,1538048,6250.18776605092,1538048
134.83,3.08,263,0.0017851777,0.022623697,0.32360277,-0.003691437,0.14303423,0.9276290461421013,752,1540096,6257.967341972049,1540096
138.68,3.23,257,0.0070530325,0.04654948,0.35644603,-0.0039186883,0.1500516,0.907282367348671,753,1542144,6265.936576550826,1542144
133.34,2.97,228,0.00354111,0.033365887,0.4667864,-0.0043538013,0.067661725,0.8303640633821487,754,1544192,6274.89222780196,1544192
123.68,2.8,236,0.009939856,0.068359375,0.44815326,-0.00858828,0.09224725,0.8288612067699432,755,1546240,6283.537898230832,1546240
125.31,2.74,235,0.0060699806,0.043945312,0.42270812,-0.0038370478,0.08926336,0.8144305944442749,756,1548288,6292.243409384973,1548288
121.15,2.59,235,0.011668511,0.07828776,0.44497797,0.0055170977,0.11388236,0.9425903409719467,757,1550336,6300.928591018077,1550336
118.54,2.27,223,0.03007535,0.12727864,0.39260516,0.005613975,0.19727945,0.9120867997407913,758,1552384,6310.082978267688,1552384
113.72,2.42,251,0.013682262,0.09407552,0.49155173,0.0015602111,0.18596794,0.8537839949131012,759,1554432,6318.222999626771,1554432
123.94,2.95,253,0.003070303,0.03889974,0.36190864,-0.0019460096,0.16410194,0.9532170258462429,760,1556480,6326.314126346726,1556480
130.57,3.19,243,0.0036222786,0.041341145,0.3839657,-0.0030101377,0.118270546,0.9306885749101639,761,1558528,6334.72096312698,1558528
135.96,3.52,253,0.003381369,0.03564453,0.38659978,-0.0039306222,0.16059542,0.8761310651898384,762,1560576,6342.813959851861,1560576
134.74,3.63,254,0.0044218227,0.05045573,0.40875039,-0.002314126,0.20648815,0.9499398991465569,763,1562624,6350.87623824086,1562624
130.2,3.53,257,0.00348017,0.030273438,0.41887155,-0.005765839,0.08225309,0.9179361835122108,764,1564672,6358.819571119733,1564672
136.35,3.83,245,0.0038918685,0.037597656,0.42518294,-0.006192358,0.15058045,0.9317849576473236,765,1566720,6367.166600019671,1566720
140.98,4.09,231,0.003486655,0.03938802,0.4143133,-0.0029337471,0.1096256,0.9378716051578522,766,1568768,6376.0260500870645,1568768
132.59,3.72,231,0.00229731,0.023763021,0.41877452,-0.002801914,0.15325426,0.9271052777767181,767,1570816,6384.855213127099,1570816
129.67,3.36,238,0.0036268085,0.03483073,0.4212691,-0.0040173377,0.14590798,0.9393599219620228,768,1572864,6393.438183101825,1572864
127.42,2.9,228,0.0030757103,0.028808594,0.40920392,-0.0032466224,0.13734846,0.8207933902740479,769,1574912,6402.399502385873,1574912
131.17,2.92,242,0.0044774753,0.03922526,0.32425952,-0.0050582667,0.18663503,0.939360361546278,770,1576960,6410.858549674973,1576960
138.69,2.82,240,0.0057556755,0.053059895,0.3298334,-0.001591277,0.30509695,0.8977247476577759,771,1579008,6419.367263477761,1579008
135.26,2.73,228,0.0055250577,0.03873698,0.29418993,-0.0019462284,0.1427031,0.9570644982159138,772,1581056,6428.320011572912,1581056
130.85,2.5,208,0.01233009,0.07373047,0.3309078,-0.001864375,0.14658523,0.88392024487257,773,1583104,6438.153987036087,1583104
137.73,3.05,249,0.0044733514,0.040201824,0.25025836,0.00066140294,0.22186826,0.9407307505607605,774,1585152,6446.350094814785,1585152
139.01,2.87,257,0.005712617,0.03515625,0.31407738,-0.0034692495,0.12990744,0.7709395438432693,775,1587200,6454.299362068996,1587200
146.56,3.49,256,0.0025222797,0.026692709,0.2768698,0.00026698396,0.15255474,0.9492475017905235,776,1589248,6462.273373128846,1589248
142.82,3.64,256,0.001788071,0.020670572,0.32871968,-0.00410042,0.09632663,0.9582181572914124,777,1591296,6470.273962048814,1591296
139.95,3.99,236,0.011823066,0.053059895,0.26299363,0.00035876269,0.283045,0.9184195324778557,778,1593344,6478.922016771976,1593344
138.32,3.77,231,0.004014024,0.0320638,0.3896543,-0.0037002973,0.09703543,0.8590869754552841,779,1595392,6487.76391903311,1595392
142.26,4.24,230,0.0047913464,0.04720052,0.3392937,-0.0009676946,0.102652974,0.9615467377007008,780,1597440,6496.6484007537365,1597440
143.87,4.1,223,0.0032661166,0.03434245,0.30934742,-0.003709496,0.24488838,0.8681285828351974,781,1599488,6505.984617803711,1599488
145.48,4.41,237,0.0041097556,0.037597656,0.3607907,-0.0050094794,0.18715811,0.9064298272132874,782,1601536,6514.625190042891,1601536
144.49,4.47,243,0.0015320271,0.017578125,0.3249183,-0.0020242215,0.1711185,0.9558071084320545,783,1603584,6523.1886753258295,1603584
148.06,4.8,243,0.0032023129,0.030761719,0.328463,-0.00338968,0.09545962,0.9752320609986782,784,1605632,6531.737027396914,1605632
143.43,4.46,252,0.0050836974,0.060221355,0.5187291,-0.006848259,0.17394666,0.9307604655623436,785,1607680,6540.00542267086,1607680
143.57,4.41,256,0.024729177,0.11930338,0.4574858,-0.0012965609,0.12165142,0.8265410959720612,786,1609728,6547.984090536833,1609728
142.29,3.92,251,0.003301671,0.034016926,0.43833876,-0.006213524,0.11775514,0.8408268541097641,787,1611776,6556.117419370916,1611776
134.61,3.85,246,0.0047056577,0.044921875,0.36251,0.0010742197,0.084801674,0.9725839924067259,788,1613824,6564.432384907734,1613824
129.52,3.55,236,0.008926608,0.07991537,0.43512496,-0.0010600832,0.12481121,0.8552116602659225,789,1615872,6573.08597533172,1615872
131.34,3.15,243,0.0050694006,0.034016926,0.33963594,-0.0063590244,0.16550013,0.9324512928724289,790,1617920,6581.484646379948,1617920
128.36,2.72,234,0.011820677,0.05159505,0.42601466,-0.0062384196,0.042670578,0.9177470579743385,791,1619968,6590.22876663506,1619968
135.0,3.06,231,0.0030938245,0.033365887,0.4048357,-0.0017847037,0.12179649,0.9529705531895161,792,1622016,6599.066246300004,1622016
138.05,3.43,237,0.0031102905,0.03141276,0.38289535,-0.0042205327,0.16633175,0.9433875866234303,793,1624064,6607.685029095039,1624064
137.25,3.51,233,0.0049299872,0.04280599,0.3604772,-0.0033967902,0.12507571,0.9490447267889977,794,1626112,6616.464550131932,1626112
138.21,3.23,247,0.008501685,0.05826823,0.34110522,0.004539777,0.16524495,0.7451387047767639,795,1628160,6624.750996337738,1628160
146.56,3.66,265,0.003419393,0.040201824,0.3411499,0.00071907026,0.15937257,0.9654495865106583,796,1630208,6632.460735117085,1630208
147.43,3.59,259,0.003401924,0.033691406,0.39292645,-0.0044148327,0.19506173,0.9305524602532387,797,1632256,6640.355595447123,1632256
145.15,3.54,259,0.0049622483,0.05517578,0.36096373,-0.0054843104,0.22369985,0.801124095916748,798,1634304,6648.234074434731,1634304
146.2,3.44,242,0.00895451,0.043945312,0.34153482,-0.0034064206,0.22345038,0.902135893702507,799,1636352,6656.6949378959835,1636352
146.86,3.15,233,0.016504887,0.049316406,0.3194834,-0.0049819765,0.12132121,0.8697501420974731,800,1638400,6665.478147645015,1638400
148.95,3.2,238,0.0051572896,0.046875,0.37924752,-0.0074446523,0.14119329,0.8211881965398788,801,1640448,6674.05482573295,1640448
142.49,3.02,222,0.004039734,0.03873698,0.31878296,-0.0047485633,0.06586042,0.9591859579086304,802,1642496,6683.267819455825,1642496
144.68,2.84,225,0.0027259847,0.03515625,0.41116098,-0.005130068,0.10002268,0.8867237791419029,803,1644544,6692.3393224771135,1644544
142.87,2.87,239,0.0032003655,0.029622396,0.32689938,-0.005875947,0.120355465,0.9478892758488655,804,1646592,6700.874356784858,1646592
145.96,2.92,250,0.012440827,0.053222656,0.39615616,-0.004720107,0.0973858,0.8266791552305222,805,1648640,6709.063196872827,1648640
141.96,2.82,246,0.008688873,0.05517578,0.46553877,-0.0058363774,0.12354567,0.6234715580940247,806,1650688,6717.361282221042,1650688
142.41,2.85,233,0.009403856,0.061197918,0.4033347,-0.0016104112,0.1723368,0.896166130900383,807,1652736,6726.12723414693,1652736
147.37,2.62,198,0.003708993,0.0382487,0.40880498,-0.0047066775,0.24876566,0.5521963834762573,808,1654784,6736.424348988105,1654784
152.78,2.52,240,0.0050820545,0.044921875,0.4423538,-0.0065863947,0.23960721,0.5268721580505371,809,1656832,6744.9576692157425,1656832
142.95,2.06,246,0.004922071,0.05029297,0.53270125,-0.007049564,0.17232515,0.7007478177547455,810,1658880,6753.250651055947,1658880
144.83,1.82,229,0.010191756,0.06461588,0.39899898,-0.0041091843,0.19203089,0.7338973581790924,811,1660928,6762.191893938929,1660928
135.71,1.53,257,0.0057394602,0.05110677,0.43284217,-0.004941091,0.13375606,0.7543576955795288,812,1662976,6770.154587469064,1662976
138.27,1.81,253,0.006149657,0.069498695,0.5626839,-0.0019339068,0.12740797,0.9309098422527313,813,1665024,6778.2234756518155,1665024
135.92,1.62,262,0.007484146,0.078938805,0.5742517,-0.003221959,0.10453135,0.7632579654455185,814,1667072,6786.026178824715,1667072
139.87,1.9,244,0.0054652044,0.055989582,0.48281702,-0.001534231,0.28792915,0.7994654774665833,815,1669120,6794.400293450803,1669120
150.34,2.26,232,0.0046583484,0.046223957,0.53634655,-0.005579923,0.36148298,0.7954095155000687,816,1671168,6803.196027216967,1671168
157.0,2.95,245,0.0031643447,0.03515625,0.43577075,-0.001933535,0.18976672,0.9207169711589813,817,1673216,6811.549538434017,1673216
161.36,3.23,246,0.0031983573,0.03157552,0.4143925,-0.0036444634,0.17275743,0.9024773463606834,818,1675264,6819.866815916728,1675264
161.43,3.57,256,0.0036803142,0.03955078,0.5500423,-0.0036208637,0.29712453,0.7279425263404846,819,1677312,6827.862139468081,1677312
160.85,3.7,261,0.0041751354,0.039713543,0.46837887,-0.007308563,0.0780693,0.7644960433244705,820,1679360,6835.6891630077735,1679360
167.91,3.72,249,0.009264771,0.067871094,0.45631537,-0.0045702853,0.09235484,0.8604220002889633,821,1681408,6843.889181674924,1681408
156.19,3.49,249,0.0050685075,0.04654948,0.53940266,-0.00698819,0.08204141,0.7799975723028183,822,1683456,6852.097412723117,1683456
146.74,3.3,231,0.011149883,0.080566406,0.50909454,-0.004646244,0.11197049,0.7895254492759705,823,1685504,6860.936841326766,1685504
144.45,3.17,240,0.012981112,0.087239586,0.51847535,0.0012468401,0.1865683,0.9278809726238251,824,1687552,6869.4445852548815,1687552
145.08,3.3,240,0.0029233794,0.025878906,0.53639185,-0.0022649404,0.2756611,0.9094702079892159,825,1689600,6877.970599745866,1689600
143.57,3.27,241,0.0047059725,0.044921875,0.44509307,-0.003999714,0.11935995,0.9452772848308086,826,1691648,6886.457588002086,1691648
153.89,3.82,246,0.0026801943,0.02718099,0.48744527,-0.0036663546,0.2506092,0.9319944903254509,827,1693696,6894.769883221015,1693696
159.12,4.18,253,0.0036378482,0.03564453,0.43211475,-0.003420149,0.14046805,0.9452264606952667,828,1695744,6902.836320617702,1695744
155.46,4.1,244,0.006985704,0.032389324,0.38688052,-0.004770061,0.17858768,0.9025797992944717,829,1697792,6911.201354247052,1697792
165.31,4.51,265,0.0031654339,0.034179688,0.38781813,-0.0035713792,0.19495332,0.9472426772117615,830,1699840,6918.915633494034,1699840
171.15,4.68,270,0.012900033,0.09472656,0.3947104,-0.0017518658,0.25094438,0.8385402113199234,831,1701888,6926.476046572905,1701888
164.2,4.3,260,0.0045770393,0.041503906,0.39612022,-0.003902467,0.20431449,0.9243483319878578,832,1703936,6934.351251978893,1703936
159.99,4.1,232,0.003945103,0.040527344,0.35198203,-0.0014528163,0.17506541,0.9387931674718857,833,1705984,6943.170949975029,1705984
152.29,3.83,239,0.0032624535,0.029296875,0.4215678,-0.0011708295,0.10405419,0.9635156318545341,834,1708032,6951.729927682783,1708032
159.57,4.07,230,0.0028996514,0.031901043,0.40883407,-0.005864507,0.3250284,0.9234193414449692,835,1710080,6960.617149468046,1710080
146.13,3.65,230,0.0026426846,0.026041666,0.4747639,-0.004025383,0.11138003,0.7978771030902863,836,1712128,6969.490518657025,1712128
142.27,3.52,229,0.003280253,0.033365887,0.38056794,-0.0037110653,0.12146629,0.9567364044487476,837,1714176,6978.42289000703,1714176
135.62,3.5,240,0.0026626682,0.029459635,0.34535265,-0.0019084294,0.15547906,0.9682827368378639,838,1716224,6986.941106991842,1716224
146.0,3.89,238,0.0038528063,0.032389324,0.25310126,-0.0023850666,0.25319293,0.9404273144900799,839,1718272,6995.520083746873,1718272
148.04,3.85,240,0.0021479179,0.024088541,0.31022057,-0.0042634667,0.17780907,0.8577946722507477,840,1720320,7004.051902325824,1720320
156.26,4.11,240,0.0022414674,0.026367188,0.41183463,-0.0036022945,0.2089756,0.8162023574113846,841,1722368,7012.552460935898,1722368
159.26,3.8,264,0.013111335,0.07438151,0.3426641,0.002868668,0.39927062,0.6594131588935852,842,1724416,7020.282833700068,1724416
156.29,3.29,231,0.0020886639,0.020996094,0.32052848,-0.0006751159,0.4736332,0.8845209330320358,843,1726464,7029.14697729703,1726464
160.06,3.25,271,0.004501166,0.037272137,0.37014678,0.0013795834,0.2510115,0.6453144550323486,844,1728512,7036.681527124718,1728512
156.93,2.86,228,0.006077267,0.056966145,0.4622387,-0.0051360293,0.13388196,0.7342337071895599,845,1730560,7045.649054205976,1730560
148.96,2.31,232,0.004170698,0.04248047,0.38062572,-0.0048959344,0.19301541,0.8534414619207382,846,1732608,7054.449178300798,1732608
153.15,2.63,233,0.0040165596,0.04280599,0.3682586,0.0034657598,0.19922638,0.9506435468792915,847,1734656,7063.231114923954,1734656
145.07,2.53,237,0.0064014923,0.05777995,0.3549974,-0.0010875812,0.22566085,0.7976626753807068,848,1736704,7071.855904209893,1736704
138.3,2.67,238,0.00900194,0.060546875,0.30641282,0.0016733846,0.18072833,0.945831160992384,849,1738752,7080.431359931827,1738752
142.67,2.84,245,0.0036401171,0.041829426,0.35344732,-0.0011565282,0.3128824,0.8557983636856079,850,1740800,7088.760212562978,1740800
149.03,3.29,247,0.010977394,0.075032555,0.3465768,0.0015196862,0.2199648,0.9403327964246273,851,1742848,7097.034055863041,1742848
151.65,3.41,245,0.006937675,0.05452474,0.34156713,-0.004154792,0.3167659,0.865248829126358,852,1744896,7105.387141840067,1744896
150.1,3.27,255,0.0032839086,0.037597656,0.46281275,-0.0030736178,0.2103144,0.8406445235013962,853,1746944,7113.4064538157545,1746944
143.43,2.88,268,0.016757263,0.0686849,0.3568376,0.0028237104,0.21949707,0.883240632712841,854,1748992,7121.04633353604,1748992
143.81,2.88,255,0.014327313,0.08561198,0.4259213,0.003911305,0.20541102,0.823439747095108,855,1751040,7129.076863832772,1751040
148.14,2.94,244,0.021858891,0.08951823,0.40204763,0.0003649071,0.20564473,0.9242082387208939,856,1753088,7137.447912187781,1753088
137.78,2.69,237,0.0103356475,0.08317057,0.494135,-0.003390758,0.17382358,0.7152514457702637,857,1755136,7146.081050238106,1755136
135.65,2.36,227,0.004378889,0.05110677,0.4912598,-0.0037914673,0.2362846,0.7286802530288696,858,1757184,7155.08500985289,1757184
138.03,2.42,232,0.0039583226,0.048665363,0.4433378,-0.003020104,0.23289715,0.84520523250103,859,1759232,7163.877033296041,1759232
146.39,2.78,242,0.005453748,0.05517578,0.413556,-0.0021971797,0.13409124,0.9293952509760857,860,1761280,7172.34071619669,1761280
141.25,2.72,218,0.022543421,0.12532552,0.47548595,0.0009634902,0.078503706,0.8514462411403656,861,1763328,7181.708097161725,1763328
145.33,2.96,243,0.007805182,0.059244793,0.3947718,0.0013266961,0.118884735,0.9179914891719818,862,1765376,7190.118956756778,1765376
152.64,3.06,235,0.0061753043,0.067708336,0.41426435,-0.0010906794,0.1996518,0.8845501840114594,863,1767424,7198.828622072935,1767424
151.65,2.92,238,0.008156045,0.05859375,0.5000605,-0.0027031072,0.12116977,0.7656114846467972,864,1769472,7207.400100114755,1769472
153.92,2.93,257,0.007068055,0.049479168,0.4348074,-0.0022802425,0.20853263,0.8776348456740379,865,1771520,7215.340377201792,1771520
155.33,3.1,254,0.008736246,0.07128906,0.4607859,-0.0016343411,0.14660366,0.8962044641375542,866,1773568,7223.380835775752,1773568
150.95,2.98,234,0.0027220584,0.033691406,0.45084858,-0.0052817403,0.09218369,0.9490598291158676,867,1775616,7232.114502288867,1775616
154.22,3.02,234,0.00249855,0.027669271,0.388339,-0.005529728,0.17438923,0.9373704493045807,868,1777664,7240.844004949089,1777664
160.63,3.18,219,0.007305344,0.07145182,0.44471565,-0.005004939,0.09635246,0.809729591012001,869,1779712,7250.155174571089,1779712
165.07,3.24,228,0.005658955,0.056803387,0.4723922,-0.0033819247,0.3149298,0.8622289299964905,870,1781760,7259.103993806988,1781760
164.73,3.66,219,0.0021848057,0.025716146,0.38186574,-0.0021779847,0.20781982,0.934065505862236,871,1783808,7268.44146763999,1783808
162.98,3.84,249,0.004625939,0.05094401,0.47089472,-0.0069976244,0.07434281,0.8866303861141205,872,1785856,7276.639899146743,1785856
162.28,3.94,238,0.003185598,0.03548177,0.46602884,-0.005484504,0.19957519,0.8274665325880051,873,1787904,7285.224641859997,1787904
160.62,4.19,243,0.0025714778,0.025716146,0.39990592,-0.001481525,0.119779505,0.9697590302675962,874,1789952,7293.640262386762,1789952
167.06,4.22,242,0.0051574917,0.05078125,0.43581605,-0.008448783,0.14356849,0.74639692902565,875,1792000,7302.071425086819,1792000
164.25,4.19,269,0.005118676,0.051432293,0.43903682,-0.0080532925,0.098092355,0.8165513873100281,876,1794048,7309.659043845721,1794048
172.11,4.57,255,0.003225622,0.036132812,0.39021063,-0.0047159255,0.2683038,0.7710257470607758,877,1796096,7317.676386910956,1796096
170.42,4.53,256,0.0054609873,0.04654948,0.4326543,-0.004616493,0.31275713,0.8681731075048447,878,1798144,7325.650513157714,1798144
165.45,3.95,222,0.01185026,0.103515625,0.4557073,3.2939017e-05,0.16112049,0.7848307490348816,879,1800192,7334.865385016892,1800192
173.82,4.0,240,0.03688235,0.14632161,0.41397795,0.0045786877,0.14742754,0.7922764122486115,880,1802240,7343.371031051036,1802240
172.92,3.99,237,0.007761618,0.0625,0.4381443,-0.00159073,0.23376347,0.9047589302062988,881,1804288,7352.014176364988,1804288
173.55,3.6,239,0.006687673,0.06201172,0.4229021,-0.0037054056,0.15134372,0.7670885324478149,882,1806336,7360.560462543741,1806336
171.47,3.37,228,0.0042940676,0.04313151,0.42231122,-0.0050537023,0.08921281,0.833606094121933,883,1808384,7369.5280126747675,1808384
174.12,3.75,244,0.0093950145,0.057128906,0.35852394,-0.0014730198,0.29139566,0.902011327445507,884,1810432,7377.891699152999,1810432
173.74,3.54,244,0.0043519232,0.05045573,0.4320313,-0.0066664196,0.082246535,0.8892824053764343,885,1812480,7386.262701504864,1812480
171.86,3.51,227,0.004609972,0.0460612,0.45121518,-0.0060880356,0.16887434,0.8601268827915192,886,1814528,7395.249691728037,1814528
164.12,3.9,251,0.002819237,0.030924479,0.40632096,-0.004097393,0.16957338,0.9470082484185696,887,1816576,7403.381445771083,1816576
162.25,3.89,259,0.005929773,0.05843099,0.39758036,0.0034544345,0.33119214,0.6083177030086517,888,1818624,7411.259323490784,1818624
167.25,4.14,252,0.0041629705,0.032877605,0.41997004,-0.0067291334,0.13180469,0.8172431141138077,889,1820672,7419.382560846861,1820672
167.59,4.16,228,0.004652975,0.049316406,0.30541357,-0.0034145545,0.15137507,0.9465729147195816,890,1822720,7428.361289336812,1822720
169.28,4.29,243,0.005444379,0.03857422,0.39270058,-0.004956876,0.073138244,0.9121965914964676,891,1824768,7436.789011559915,1824768
163.11,4.12,237,0.0054272064,0.037760418,0.3495359,-0.0058187433,0.09637529,0.8938066139817238,892,1826816,7445.424670706969,1826816
166.65,4.25,240,0.0021050104,0.02327474,0.42131424,-0.0036498196,0.15598807,0.8844534307718277,893,1828864,7453.941028161906,1828864
175.86,4.55,240,0.004355197,0.036458332,0.3126749,-0.0036509316,0.26596627,0.877391129732132,894,1830912,7462.465112782083,1830912
178.33,4.73,250,0.0054112994,0.053385418,0.3684814,4.4276938e-05,0.16475408,0.9196057692170143,895,1832960,7470.645256400108,1832960
174.33,4.14,252,0.0018215552,0.021972656,0.41892067,-0.0018734633,0.30545148,0.6456840634346008,896,1835008,7478.761003796011,1835008
177.81,4.73,253,0.0036673557,0.03938802,0.4029304,-0.0025622007,0.16878617,0.9227468594908714,897,1837056,7486.829499198124,1837056
173.3,4.67,252,0.006012169,0.063964844,0.48112217,-0.007116372,0.12503259,0.8682508766651154,898,1839104,7494.937660458963,1839104
172.41,4.53,256,0.006547419,0.049316406,0.38750672,-0.008373589,0.20190673,0.9146057218313217,899,1841152,7502.912462927867,1841152
180.8,4.93,253,0.0019420503,0.021647135,0.41633615,-0.0041640536,0.1939015,0.9057705849409103,900,1843200,7510.991394796874,1843200
180.2,4.83,247,0.0071847998,0.067708336,0.42222118,-0.0031517514,0.1477428,0.8452705591917038,901,1845248,7519.434113931842,1845248
176.42,4.83,243,0.0039775437,0.040690105,0.42165104,-0.003035931,0.14129843,0.9500105306506157,902,1847296,7527.8408651398495,1847296
178.47,4.98,238,0.0033454925,0.030598959,0.27362418,-0.0016481603,0.11602712,0.9579990021884441,903,1849344,7536.4174722577445,1849344
183.43,5.12,249,0.003945741,0.03922526,0.3718145,-0.00420427,0.28793234,0.916976198554039,904,1851392,7544.792731631082,1851392
184.29,5.05,243,0.004389748,0.05110677,0.42633346,-0.0046531274,0.14900939,0.9111208841204643,905,1853440,7553.326371995732,1853440
174.47,4.58,242,0.0037312622,0.032389324,0.48701993,-0.0071837143,0.07928019,0.8738979399204254,906,1855488,7561.768376658671,1855488
183.8,5.06,253,0.0026036573,0.032877605,0.40148267,-0.0033162527,0.2429831,0.9033135697245598,907,1857536,7569.841502735857,1857536
188.65,5.14,241,0.005909946,0.0460612,0.41240835,-0.006472492,0.23508406,0.921875037252903,908,1859584,7578.326023873873,1859584
182.77,4.85,243,0.0028355003,0.034179688,0.42848673,-0.00527725,0.2528684,0.7747030258178711,909,1861632,7586.899982687086,1861632
185.12,5.37,260,0.0022952762,0.02327474,0.4022957,-0.0023144544,0.12009243,0.9684508480131626,910,1863680,7594.748964022845,1863680
179.61,5.04,265,0.0071619055,0.05078125,0.52084196,-0.0052180314,0.13268684,0.7754922360181808,911,1865728,7602.598534899764,1865728
172.42,4.66,261,0.0048978217,0.051757812,0.47670284,-0.0014983783,0.18185449,0.8655327260494232,912,1867776,7610.440882335883,1867776
173.78,4.57,239,0.010780245,0.09602865,0.44896373,-0.0027750793,0.15563162,0.8367853313684464,913,1869824,7618.982533982955,1869824
178.74,4.6,220,0.00362794,0.032714844,0.5018599,-0.0072197784,0.16943486,0.8579203486442566,914,1871872,7628.258155508898,1871872
176.13,4.21,224,0.0032985818,0.033854168,0.45297536,-0.004818709,0.09430781,0.8721154481172562,915,1873920,7637.368793006055,1873920
177.17,4.48,225,0.0037836807,0.04215495,0.44508186,-0.00093910185,0.236714,0.9157621115446091,916,1875968,7646.444081620779,1875968
182.1,4.76,245,0.006236149,0.06542969,0.44497272,-0.0009708176,0.3583032,0.8026113510131836,917,1878016,7654.77798487898,1878016
174.15,4.39,230,0.0028936134,0.034016926,0.46179926,-0.0051051616,0.09775388,0.8770630806684494,918,1880064,7663.662545222789,1880064
173.84,4.08,241,0.0033627397,0.03157552,0.47300875,-0.005417574,0.102429114,0.8910222128033638,919,1882112,7672.1296035409905,1882112
184.72,4.43,244,0.004617364,0.049641926,0.43049896,-0.002279979,0.1658074,0.9041308462619781,920,1884160,7680.4937843428925,1884160
188.24,4.06,252,0.014920674,0.07877604,0.38325414,0.0024090053,0.2838451,0.7758538126945496,921,1886208,7688.594944879878,1886208
184.13,4.12,267,0.0075310296,0.057454426,0.41064838,-0.0013165862,0.16565645,0.8542150259017944,922,1888256,7696.2607267037965,1888256
174.83,4.38,251,0.0031456624,0.030598959,0.41945553,-0.003997574,0.081770465,0.953718725591898,923,1890304,7704.3956838999875,1890304
177.52,4.41,249,0.00380632,0.03548177,0.4167178,-0.005161049,0.23446812,0.9099805355072021,924,1892352,7712.600281829946,1892352
171.25,3.75,225,0.00402476,0.03564453,0.40529242,-0.00786922,0.1624553,0.9143837094306946,925,1894400,7721.685952370986,1894400
174.32,4.12,238,0.0022416874,0.025227865,0.36083305,-0.0037587907,0.31399992,0.8413942456245422,926,1896448,7730.28503801208,1896448
181.72,4.32,239,0.004023997,0.034016926,0.37710094,-0.005363293,0.17447305,0.8845297247171402,927,1898496,7738.85227846168,1898496
180.2,4.8,244,0.0034295805,0.033854168,0.36486647,-0.0033464313,0.2408448,0.9215962141752243,928,1900544,7747.225919298828,1900544
174.04,4.61,241,0.002552107,0.029622396,0.3683226,-0.005591955,0.20628805,0.8765533715486526,929,1902592,7755.711580337957,1902592
167.21,4.79,240,0.0045407894,0.047851562,0.38952574,-0.0031474978,0.18974388,0.8041010797023773,930,1904640,7764.222025449853,1904640
173.13,4.74,243,0.008668878,0.068359375,0.46265653,-0.0042074374,0.10428729,0.8456993699073792,931,1906688,7772.631059390958,1906688
180.95,5.01,247,0.0058089085,0.06298828,0.4018837,0.001268616,0.21298325,0.9402532801032066,932,1908736,7780.919522480108,1908736
188.48,5.63,268,0.0043334304,0.044759113,0.40538502,-0.00038875584,0.20297009,0.9476979449391365,933,1910784,7788.54461757699,1910784
185.29,5.59,268,0.003328613,0.040852863,0.4512346,-0.0044894726,0.1365874,0.9163120985031128,934,1912832,7796.328366622794,1912832
184.57,5.4,255,0.0032626186,0.033040363,0.44683638,-0.0054313405,0.2548815,0.8330985903739929,935,1914880,7804.3480412159115,1914880
189.25,5.55,240,0.005188325,0.05110677,0.40051556,-0.0049674474,0.21254916,0.8609945625066757,936,1916928,7812.867816906888,1916928
178.54,4.53,238,0.005946195,0.057128906,0.41657993,-0.0023842396,0.24876153,0.8752794861793518,937,1918976,7821.4413063661195,1918976
192.6,4.95,237,0.002782869,0.03125,0.3777143,-0.0031182326,0.32760724,0.7924048155546188,938,1921024,7830.06445550872,1921024
193.28,5.13,235,0.0042260485,0.044921875,0.3162147,-0.0009604983,0.2556658,0.9519523046910763,939,1923072,7838.746924275998,1923072
